D,X,Y,Z,date
NA,38658.42115531606,-656.7874680687727,16560.0,2006-03-20
NA,NA,NA,NA,2006-03-21
NA,38668.34301019749,-661.4566090914847,16561.0,2006-03-22
NA,38673.36150594739,-660.4171638493734,16563.0,2006-03-23
NA,38682.34096236543,-661.6960565892165,16562.0,2006-03-24
NA,NA,NA,NA,2006-03-25
NA,NA,NA,NA,2006-03-26
NA,38675.36121439414,-660.4513124656173,16562.0,2006-03-27
NA,38680.39884851804,-658.286350735223,16563.0,2006-03-28
NA,38684.35990240452,-660.604981238715,16562.0,2006-03-29
NA,38684.28277565973,-665.1061064188973,16562.0,2006-03-30
NA,38687.43607402897,-656.1547210239529,16563.0,2006-03-31
NA,38689.282036809345,-665.1920596505358,16565.0,2006-04-01
NA,38695.319790010086,-663.0440022003613,16560.0,2006-04-02
NA,38696.222795615184,-668.6892791960676,16563.0,2006-04-03
NA,NA,NA,NA,2006-04-04
NA,38624.426061190235,-656.209908222033,16570.0,2006-04-05
NA,38652.441106913706,-655.5611920849759,16568.0,2006-04-06
NA,38665.381862585054,-659.1558392966933,16568.0,2006-04-07
NA,38679.322138356634,-662.7698825643001,16565.0,2006-04-08
NA,38644.44225728736,-655.4255283274955,16565.0,2006-04-09
NA,38651.42216534897,-656.6685586885616,16567.0,2006-04-10
NA,38669.30431550227,-663.7234025386796,16568.0,2006-04-11
NA,38677.34169373402,-661.6105396257408,16568.0,2006-04-12
NA,38681.30254825692,-663.9293412802559,16570.0,2006-04-13
NA,38609.57982779737,-646.9702627957154,16572.0,2006-04-14
NA,38639.481037059304,-653.092785701051,16573.0,2006-04-15
NA,38650.460446670404,-654.4029801022853,16568.0,2006-04-16
NA,38663.32448670318,-662.4957629282388,16569.0,2006-04-17
NA,38665.381862585054,-659.1558392966933,16571.0,2006-04-18
NA,NA,NA,16568.0,2006-04-19
NA,38659.32507378982,-662.4272330192235,16572.0,2006-04-20
NA,38682.28307119989,-665.0717251262419,16571.0,2006-04-21
NA,38682.379392818664,-659.4456080967773,16568.0,2006-04-22
NA,38671.361797500635,-660.3830152331295,16574.0,2006-04-23
NA,38678.36077706427,-660.5025353899832,16571.0,2006-04-24
NA,38681.30254825692,-663.9293412802559,16574.0,2006-04-25
NA,38681.37953809904,-659.4285628732429,16576.0,2006-04-26
NA,38686.34037727055,-661.764470159997,16572.0,2006-04-27
NA,38678.36077706427,-660.5025353899832,16571.0,2006-04-28
NA,38685.321257726675,-662.8726774278231,16573.0,2006-04-29
NA,38689.30137009335,-664.0666337746402,16576.0,2006-04-30
NA,38696.24223062625,-667.5636514202027,16574.0,2006-05-01
NA,38697.22264634113,-668.706557095897,16575.0,2006-05-02
NA,38699.20287852973,-669.8668273590166,16573.0,2006-05-03
NA,38666.34330274493,-661.4224023060943,16575.0,2006-05-04
NA,38664.34359529237,-661.3881955207041,16579.0,2006-05-05
NA,38671.304020961375,-663.7577256622757,16579.0,2006-05-06
NA,38657.38302482806,-659.0194775084186,16578.0,2006-05-07
NA,38671.304020961375,-663.7577256622757,16575.0,2006-05-08
NA,38678.26430176415,-666.1280679243016,16578.0,2006-05-09
NA,38692.30092828201,-664.1181184600342,16577.0,2006-05-10
NA,38670.381136183176,-659.241065414365,16579.0,2006-05-11
NA,38667.362380607134,-660.3147180006416,16581.0,2006-05-12
NA,38670.323459301566,-662.6156902690157,16578.0,2006-05-13
NA,38676.283957820364,-664.9685812482757,16579.0,2006-05-14
NA,38678.30299006826,-663.8778565948619,16579.0,2006-05-15
NA,38683.26356041137,-666.2141665785158,16581.0,2006-05-16
NA,38688.3208174117,-662.9240748595845,16585.0,2006-05-17
NA,38679.34140118658,-661.6447464111311,16580.0,2006-05-18
NA,38669.342863923775,-661.4737124841797,16582.0,2006-05-19
NA,38679.322138356634,-662.7698825643001,16582.0,2006-05-20
NA,38679.37982865979,-659.3944724261742,16583.0,2006-05-21
NA,38681.32184481331,-662.8041475188078,16582.0,2006-05-22
NA,38682.34096236543,-661.6960565892165,16584.0,2006-05-23
NA,38690.35902774477,-660.7074270874467,16585.0,2006-05-24
NA,38695.339060807084,-661.9184006942531,16584.0,2006-05-25
NA,38689.282036809345,-665.1920596505358,16581.0,2006-05-26
NA,38685.3597566279,-660.6220555468369,16584.0,2006-05-27
NA,38686.32111095502,-662.8898099050768,16582.0,2006-05-28
NA,38680.39884851804,-658.286350735223,16584.0,2006-05-29
NA,38694.39682152841,-658.5245766802752,16586.0,2006-05-30
NA,38695.339060807084,-661.9184006942531,NA,2006-05-31
NA,38690.33979217568,-661.8328837307774,16584.0,2006-06-01
NA,38682.36019395777,-660.570832622471,16581.0,2006-06-02
NA,38687.39783502323,-658.405463707749,16583.0,2006-06-03
NA,38692.35873619153,-660.7415757036907,16579.0,2006-06-04
NA,38698.26133635301,-666.4724625411583,16579.0,2006-06-05
NA,38676.39942765793,-658.2182861794937,16585.0,2006-06-06
NA,38663.40130986259,-657.9970763733737,16588.0,2006-06-07
NA,38661.420722444804,-656.8384292317203,16585.0,2006-06-08
NA,38670.40029636777,-658.1161893458999,16582.0,2006-06-09
NA,38673.45715068203,-654.7923444582029,16583.0,2006-06-10
NA,38679.34140118658,-661.6447464111311,16586.0,2006-06-11
NA,38679.36063128764,-660.5196096981052,16588.0,2006-06-12
NA,38683.34081609171,-661.7131599819115,16588.0,2006-06-13
NA,38692.320230325065,-662.9926047685998,16585.0,2006-06-14
NA,38677.36092284089,-660.4854610818612,16586.0,2006-06-15
NA,38674.38055506167,-659.3092463085025,16591.0,2006-06-16
NA,38676.39942765793,-658.2182861794937,16588.0,2006-06-17
NA,38671.342571376335,-661.50791926957,16587.0,2006-06-18
NA,38680.32199158498,-662.7870150415539,16589.0,2006-06-19
NA,38686.378811697155,-659.5137889909146,16585.0,2006-06-20
NA,38692.33949962824,-661.8670905161678,16589.0,2006-06-21
NA,38690.33979217568,-661.8328837307774,16586.0,2006-06-22
NA,38691.37808529528,-659.5990151085864,16587.0,2006-06-23
NA,38698.35786153178,-660.8440215524224,16588.0,2006-06-24
NA,38689.435786435555,-656.188636963323,16587.0,2006-06-25
NA,38695.319790010086,-663.0440022003613,16586.0,2006-06-26
NA,38702.39566324862,-658.6607057917337,16588.0,2006-06-27
NA,38680.47518177451,-653.7856775166479,16593.0,2006-06-28
NA,38685.39812459317,-658.3714314298844,16591.0,2006-06-29
NA,38676.456720770504,-654.8431311133226,16590.0,2006-06-30
NA,38684.455574339765,-654.9785621936418,16592.0,2006-07-01
NA,38689.3399384494,-661.8157803380824,16594.0,2006-07-02
NA,38690.45471451671,-655.0801355038811,16590.0,2006-07-03
NA,38694.39682152841,-658.5245766802752,16594.0,2006-07-04
NA,38665.534208166166,-650.1579785959674,16594.0,2006-07-05
NA,38669.43866236969,-655.8494775696219,16598.0,2006-07-06
NA,38672.41913525022,-657.0252868291948,16593.0,2006-07-07
NA,38675.38040978129,-659.3262915320369,16595.0,2006-07-08
NA,38683.43664921579,-656.0868891452127,16595.0,2006-07-09
NA,38683.43664921579,-656.0868891452127,16596.0,2006-07-10
NA,38687.359465074645,-660.6562041630809,16595.0,2006-07-11
NA,38684.34066981799,-661.7302633746067,16596.0,2006-07-12
NA,38674.41884666938,-657.0592609378266,16595.0,2006-07-13
NA,38678.39913808799,-658.2523184573583,16593.0,2006-07-14
NA,38670.40029636777,-658.1161893458999,16597.0,2006-07-15
NA,38685.3597566279,-660.6220555468369,16592.0,2006-07-16
NA,38691.35888196815,-660.7245013955687,16597.0,2006-07-17
NA,38688.37852113641,-659.5478794379833,16594.0,2006-07-18
NA,38695.415816570625,-657.4159890784598,16599.0,2006-07-19
NA,38693.30078101157,-664.1352800218323,16599.0,2006-07-20
NA,38693.41610515146,-657.3820149698281,16597.0,2006-07-21
NA,38694.41596086104,-657.399002024144,16597.0,2006-07-22
NA,38694.39682152841,-658.5245766802752,16597.0,2006-07-23
NA,38691.35888196815,-660.7245013955687,16594.0,2006-07-24
NA,38685.39812459317,-658.3714314298844,16598.0,2006-07-25
NA,38693.3585904149,-660.7586500118126,16601.0,2006-07-26
NA,38698.2030283068,-669.8495203747159,16594.0,2006-07-27
NA,38657.49745663904,-652.2724813653541,16595.0,2006-07-28
NA,38674.49503718795,-652.5592835323667,16599.0,2006-07-29
NA,38688.359319298026,-660.6732784712028,16600.0,2006-07-30
NA,38682.379392818664,-659.4456080967773,16598.0,2006-07-31
NA,38674.45700737819,-654.8092733432428,16598.0,2006-08-01
NA,38670.438518572984,-655.866435539307,16596.0,2006-08-02
NA,38679.43722440262,-656.0190572664725,16598.0,2006-08-03
NA,38680.36048551102,-660.5366840062271,16597.0,2006-08-04
NA,38684.30210644558,-663.9808259656501,16597.0,2006-08-05
NA,38694.26192943524,-666.4035836177869,16597.0,2006-08-06
NA,38656.42144389689,-656.7534939601409,16603.0,2006-08-07
NA,38662.32463347484,-662.4786304509851,16604.0,2006-08-08
NA,38667.40073072269,-658.065140929103,16604.0,2006-08-09
NA,38672.361651724015,-660.4000895412514,16600.0,2006-08-10
NA,38676.30328460915,-663.8435334712658,16599.0,2006-08-11
NA,38677.303137338706,-663.8606950330638,16601.0,2006-08-12
NA,38683.43664921579,-656.0868891452127,16601.0,2006-08-13
NA,38692.35873619153,-660.7415757036907,16601.0,2006-08-14
NA,38699.357715755155,-660.8610958605444,16600.0,2006-08-15
NA,38694.35844463828,-660.7757243199346,16603.0,2006-08-16
NA,38701.395808033594,-658.6436896528014,16604.0,2006-08-17
NA,38680.45614755513,-654.9108466534822,16604.0,2006-08-18
NA,38664.43938135322,-655.7646877211967,16604.0,2006-08-19
NA,38646.441969693944,-655.4594442668656,16605.0,2006-08-20
NA,38650.47946612924,-653.2786835052356,16603.0,2006-08-21
NA,38656.440531726876,-655.6290239637161,16603.0,2006-08-22
NA,38665.439237556515,-655.7816456908816,16604.0,2006-08-23
NA,38669.41956812147,-656.9743256662472,16603.0,2006-08-24
NA,38678.36077706427,-660.5025353899832,16603.0,2006-08-25
NA,38683.34081609171,-661.7131599819115,16603.0,2006-08-26
NA,38677.38011922054,-659.3603819791055,16604.0,2006-08-27
NA,38671.4001515828,-658.1332054848322,16604.0,2006-08-28
NA,NA,NA,NA,2006-08-29
NA,NA,NA,NA,2006-08-30
NA,38675.38040978129,-659.3262915320369,16604.0,2006-08-31
NA,38665.381862585054,-659.1558392966933,16606.0,2006-09-01
NA,38672.342425102615,-661.5250226622651,16607.0,2006-09-02
NA,38685.3597566279,-660.6220555468369,16609.0,2006-09-03
NA,38667.40073072269,-658.065140929103,16608.0,2006-09-04
NA,38668.38142674392,-659.2069749672963,16608.0,2006-09-05
NA,38662.38229842618,-659.1047036260903,16609.0,2006-09-06
NA,38671.45743728971,-654.7584866881231,16609.0,2006-09-07
NA,38683.32155127,-662.8384124733154,16608.0,2006-09-08
NA,38693.3585904149,-660.7586500118126,16607.0,2006-09-09
NA,38693.3585904149,-660.7586500118126,16607.0,2006-09-10
NA,38678.43736819933,-656.0020992967874,16608.0,2006-09-11
NA,38683.398414163115,-658.3373991520199,16607.0,2006-09-12
NA,38681.45600425129,-654.927775538522,16606.0,2006-09-13
NA,38678.45643416282,-654.8769888834024,16608.0,2006-09-14
NA,38690.41653802271,-657.3310538068805,16608.0,2006-09-15
NA,38691.32037709672,-662.975472291346,16608.0,2006-09-16
NA,38674.45700737819,-654.8092733432428,16608.0,2006-09-17
NA,38661.40159943253,-657.9630440955091,16609.0,2006-09-18
NA,38663.496602715124,-652.3737056595938,16609.0,2006-09-19
NA,38671.419279540634,-657.008299774879,16614.0,2006-09-20
NA,38682.398558948094,-658.3203830130875,16612.0,2006-09-21
NA,38687.32096418336,-662.9069423823307,16609.0,2006-09-22
NA,38690.378230575654,-659.581969885052,16609.0,2006-09-23
NA,38658.49731431838,-652.2893520810608,16611.0,2006-09-24
NA,38666.420000992715,-656.9233645032996,16609.0,2006-09-25
NA,38677.41841379813,-657.1102221007742,16612.0,2006-09-26
NA,38674.41884666938,-657.0592609378266,16612.0,2006-09-27
NA,38683.398414163115,-658.3373991520199,16613.0,2006-09-28
NA,38690.33979217568,-661.8328837307774,16613.0,2006-09-29
NA,38681.417836636465,-657.1781703180377,16612.0,2006-09-30
NA,38652.47918050559,-653.3124831059963,16619.0,2006-10-01
NA,38670.41942383105,-656.9913127205631,16617.0,2006-10-02
NA,38677.39928287296,-658.235302318426,16616.0,2006-10-03
NA,38676.456720770504,-654.8431311133226,16615.0,2006-10-04
NA,38681.3603397344,-660.5537583143491,16614.0,2006-10-05
NA,38686.3979798082,-658.3884475688168,16618.0,2006-10-06
NA,38693.39696631338,-658.507560541343,16615.0,2006-10-07
NA,38674.41884666938,-657.0592609378266,16615.0,2006-10-08
NA,38683.37924753829,-659.4626533203116,16616.0,2006-10-09
NA,38688.34008472312,-661.7986769453872,16615.0,2006-10-10
NA,38691.35888196815,-660.7245013955687,16615.0,2006-10-11
NA,38687.41697089396,-657.2800926439329,16618.0,2006-10-12
NA,38663.45858372045,-654.623055607804,16617.0,2006-10-13
NA,38656.45958684735,-654.5045534125246,16619.0,2006-10-14
NA,38663.43952514993,-655.7477297515115,16618.0,2006-10-15
NA,38670.438518572984,-655.866435539307,16618.0,2006-10-16
NA,38677.43751199604,-655.9851413271024,16619.0,2006-10-17
NA,38680.39884851804,-658.286350735223,16619.0,2006-10-18
NA,38690.41653802271,-657.3310538068805,16618.0,2006-10-19
NA,38691.37808529528,-659.5990151085864,16617.0,2006-10-20
NA,38668.51485398761,-651.3332380120875,16618.0,2006-10-21
NA,38667.4389499631,-655.8155616302518,16619.0,2006-10-22
NA,38679.43722440262,-656.0190572664725,16620.0,2006-10-23
NA,38681.398703733066,-658.3033668741552,16622.0,2006-10-24
NA,38682.4367930125,-656.0699311755277,16621.0,2006-10-25
NA,38683.41754805563,-657.2121444266694,16623.0,2006-10-26
NA,38694.39682152841,-658.5245766802752,16621.0,2006-10-27
NA,38672.40000679783,-658.1502216237644,16622.0,2006-10-28
NA,38656.497598959686,-652.2556106496475,16624.0,2006-10-29
NA,NA,NA,16623.0,2006-10-30
NA,NA,NA,16622.0,2006-10-31
NA,38671.419279540634,-657.008299774879,16622.0,2006-11-01
NA,38668.49589111187,-652.458059238127,16624.0,2006-11-02
NA,38675.38040978129,-659.3262915320369,16626.0,2006-11-03
NA,38678.36077706427,-660.5025353899832,16625.0,2006-11-04
NA,38676.38026450092,-659.3433367555712,16628.0,2006-11-05
NA,38684.35990240452,-660.604981238715,16626.0,2006-11-06
NA,38688.37852113641,-659.5478794379833,16624.0,2006-11-07
NA,38694.39682152841,-658.5245766802752,16622.0,2006-11-08
NA,38692.320230325065,-662.9926047685998,16627.0,2006-11-09
NA,38647.55563947634,-648.7311412139708,16630.0,2006-11-10
NA,38659.49717199773,-652.3062227967673,16630.0,2006-11-11
NA,38667.496033432515,-652.4411885224204,16628.0,2006-11-12
NA,38673.4189909598,-657.0422738835107,16628.0,2006-11-13
NA,38680.41798092688,-657.1611832637218,16627.0,2006-11-14
NA,38680.39884851804,-658.286350735223,16628.0,2006-11-15
NA,38673.4189909598,-657.0422738835107,16626.0,2006-11-16
NA,38667.419856702305,-656.9403515576155,16628.0,2006-11-17
NA,38675.456864074346,-654.8262022282827,16628.0,2006-11-18
NA,38676.456720770504,-654.8431311133226,16631.0,2006-11-19
NA,38682.45586094745,-654.944704423562,16627.0,2006-11-20
NA,38687.41697089396,-657.2800926439329,16632.0,2006-11-21
NA,38698.35786153178,-660.8440215524224,16630.0,2006-11-22
NA,38667.47703832823,-653.5659801117025,16628.0,2006-11-23
NA,38663.43952514993,-655.7477297515115,16632.0,2006-11-24
NA,38670.438518572984,-655.866435539307,16628.0,2006-11-25
NA,38673.399862012855,-658.1672377626968,16631.0,2006-11-26
NA,38672.40000679783,-658.1502216237644,16630.0,2006-11-27
NA,38672.40000679783,-658.1502216237644,16630.0,2006-11-28
NA,38686.378811697155,-659.5137889909146,16631.0,2006-11-29
NA,38636.576037957944,-647.4226309711779,16631.0,2006-11-30
NA,38664.43938135322,-655.7646877211967,16633.0,2006-12-01
NA,38675.456864074346,-654.8262022282827,16632.0,2006-12-02
NA,38681.398703733066,-658.3033668741552,16631.0,2006-12-03
NA,38684.37910225791,-659.4796985438459,16631.0,2006-12-04
NA,38689.3591735214,-660.6903527793248,16632.0,2006-12-05
NA,38656.497598959686,-652.2556106496475,16632.0,2006-12-06
NA,38658.42115531606,-656.7874680687727,16635.0,2006-12-07
NA,38668.43880616639,-655.8325195999369,16634.0,2006-12-08
NA,38673.399862012855,-658.1672377626968,16634.0,2006-12-09
NA,38666.43909375981,-655.7986036605668,16634.0,2006-12-10
NA,38666.458153808926,-654.6738422629236,16635.0,2006-12-11
NA,38651.47932331741,-653.2955833056159,16635.0,2006-12-12
NA,38660.45901363198,-654.5722689526842,16636.0,2006-12-13
NA,38661.40159943253,-657.9630440955091,16635.0,2006-12-14
NA,38579.696281015604,-639.7342140223092,16634.0,2006-12-15
NA,38641.42360825314,-656.4986881454029,16641.0,2006-12-16
NA,38651.42216534897,-656.6685586885616,16639.0,2006-12-17
NA,38661.49688735643,-652.3399642281806,16639.0,2006-12-18
NA,38649.49859520425,-652.1375156397011,16638.0,2006-12-19
NA,38652.46016006272,-654.436837872365,16635.0,2006-12-20
NA,38650.441394507114,-655.5272761456058,16638.0,2006-12-21
NA,38651.47932331741,-653.2955833056159,16638.0,2006-12-22
NA,38651.49831056295,-652.1712570711144,16640.0,2006-12-23
NA,38663.43952514993,-655.7477297515115,16641.0,2006-12-24
NA,38664.45844041661,-654.6399844928438,16639.0,2006-12-25
NA,38668.45786720124,-654.7077000330034,16642.0,2006-12-26
NA,38671.4001515828,-658.1332054848322,16641.0,2006-12-27
NA,38674.47603864546,-653.6842787143654,16636.0,2006-12-28
NA,38677.39928287296,-658.235302318426,16640.0,2006-12-29
NA,38678.379973940166,-659.3774272026399,16639.0,2006-12-30
NA,38677.39928287296,-658.235302318426,16643.0,2006-12-31
NA,38678.32228512829,-662.7527500870463,16638.0,2007-01-01
NA,38659.47818082282,-653.4307817086592,16643.0,2007-01-02
NA,38658.459300239665,-654.5384111826045,16646.0,2007-01-03
NA,38659.44010033675,-655.6798978727713,16642.0,2007-01-04
NA,38663.45858372045,-654.623055607804,16643.0,2007-01-05
NA,38668.38142674392,-659.2069749672963,16643.0,2007-01-06
NA,38667.3815720243,-659.189929743762,16640.0,2007-01-07
NA,38677.41841379813,-657.1102221007742,16643.0,2007-01-08
NA,38675.399572442904,-658.2012700405614,16642.0,2007-01-09
NA,38669.43866236969,-655.8494775696219,16641.0,2007-01-10
NA,38671.43837477628,-655.883393508992,16643.0,2007-01-11
NA,NA,NA,NA,2007-01-12
NA,NA,NA,NA,2007-01-13
NA,38676.456720770504,-654.8431311133226,16642.0,2007-01-14
NA,38657.49745663904,-652.2724813653541,16643.0,2007-01-15
NA,38663.45858372045,-654.623055607804,16646.0,2007-01-16
NA,38653.516981442495,-651.0806135468089,16643.0,2007-01-17
NA,38658.44024413346,-655.6629399030862,16647.0,2007-01-18
NA,38660.51598863022,-651.198504963939,16645.0,2007-01-19
NA,38667.40073072269,-658.065140929103,16645.0,2007-01-20
NA,38668.43880616639,-655.8325195999369,16646.0,2007-01-21
NA,38672.41913525022,-657.0252868291948,16646.0,2007-01-22
NA,38674.47603864546,-653.6842787143654,16647.0,2007-01-23
NA,38677.43751199604,-655.9851413271024,16645.0,2007-01-24
NA,38680.41798092688,-657.1611832637218,16648.0,2007-01-25
NA,38677.45657746666,-654.8600599983625,16647.0,2007-01-26
NA,38679.43722440262,-656.0190572664725,16649.0,2007-01-27
NA,38678.43736819933,-656.0020992967874,16649.0,2007-01-28
NA,38667.419856702305,-656.9403515576155,16651.0,2007-01-29
NA,38653.47903769377,-653.3293829063767,16648.0,2007-01-30
NA,38659.47818082282,-653.4307817086592,16648.0,2007-01-31
NA,38664.51542130891,-651.2658714880132,16651.0,2007-02-01
NA,38669.4577238974,-654.7246289180433,16651.0,2007-02-02
NA,38672.41913525022,-657.0252868291948,16650.0,2007-02-03
NA,38677.38011922054,-659.3603819791055,16650.0,2007-02-04
NA,38673.4189909598,-657.0422738835107,16652.0,2007-02-05
NA,38670.40029636777,-658.1161893458999,16651.0,2007-02-06
NA,38672.47632426911,-653.6504791136045,16652.0,2007-02-07
NA,38667.4389499631,-655.8155616302518,16652.0,2007-02-08
NA,38670.45758059356,-654.7415578030832,16654.0,2007-02-09
NA,38668.4768955164,-653.582879912083,16652.0,2007-02-10
NA,38665.45829711277,-654.6569133778837,16652.0,2007-02-11
NA,38676.43765579274,-655.9681833574173,16653.0,2007-02-12
NA,38676.39942765793,-658.2182861794937,16651.0,2007-02-13
NA,38660.53491487039,-650.0739158643861,16654.0,2007-02-14
NA,38673.45715068203,-654.7923444582029,16656.0,2007-02-15
