H,X,Y,Z,date
NA,40035.875108996726,-2063.15904787205,661.0,1966-12-13
NA,39991.87345072838,-2062.057928605962,668.0,1966-12-14
NA,39993.99070136242,-2059.8341630666832,655.0,1966-12-15
NA,40018.83763060526,-2063.4482535921616,656.0,1966-12-16
NA,40027.00697060346,-2060.367194279172,661.0,1966-12-17
NA,40024.8296705779,-2063.757214700206,661.0,1966-12-18
NA,40036.873783822964,-2063.210512339806,660.0,1966-12-19
NA,40036.573278549244,-2069.033617744487,661.0,1966-12-20
NA,40021.893661429414,-2062.4385453234654,656.0,1966-12-21
NA,40033.637440864906,-2067.7142581555745,654.0,1966-12-22
NA,40029.76298053261,-2065.179101768486,662.0,1966-12-23
NA,40028.58393990548,-2068.6207399958726,662.0,1966-12-24
NA,40033.757667854465,-2065.3851920413463,660.0,1966-12-25
NA,40024.468867383126,-2070.7428338349355,660.0,1966-12-26
NA,40020.65474605783,-2067.0437094650756,656.0,1966-12-27
NA,40025.648090214396,-2067.301612807575,655.0,1966-12-28
NA,40031.519746718404,-2069.9400397341174,648.0,1966-12-29
NA,40037.69225262238,-2066.755932446293,651.0,1966-12-30
NA,40042.68560427894,-2067.01369053819,NA,1966-12-31
NA,40032.758996024,-2065.333669473131,665.0,1967-01-01
NA,40022.7121976527,-2065.982658170603,660.0,1967-01-02
NA,40035.45417497186,-2071.311179839531,659.0,1967-01-03
NA,40037.75235517633,-2065.591282314207,656.0,1967-01-04
NA,40049.79650379723,-2065.044552650391,654.0,1967-01-05
NA,40065.775277057604,-2065.868448938509,658.0,1967-01-06
NA,40025.06952869396,-2059.1001003385622,666.0,1967-01-07
NA,39920.327612954556,-2051.3830150359445,673.0,1967-01-08
NA,40008.79087209284,-2064.097127835967,654.0,1967-01-09
NA,40019.71618665876,-2065.828003315465,657.0,1967-01-10
NA,40029.64276553965,-2067.507935481575,652.0,1967-01-11
NA,40034.51574420475,-2070.0949560399476,653.0,1967-01-12
NA,40050.795177126005,-2065.096046168398,657.0,1967-01-13
NA,39926.08071140829,-2056.3365546793248,669.0,1967-01-14
NA,40004.85620400243,-2062.727344340058,652.0,1967-01-15
NA,40011.84691730385,-2063.08779896611,648.0,1967-01-16
NA,40024.5892705836,-2068.414301121565,641.0,1967-01-17
NA,40037.45150362436,-2071.4145154767302,668.0,1967-01-18
NA,40041.807117167045,-2064.6326045063315,660.0,1967-01-19
NA,40006.67338241944,-2066.321580106077,667.0,1967-01-20
NA,40015.60126460937,-2067.949813654374,647.0,1967-01-21
NA,40023.53042008815,-2069.5269295852368,651.0,1967-01-22
NA,40046.68028560418,-2067.2198970117074,641.0,1967-01-23
NA,40045.44081823435,-2071.827858025527,651.0,1967-01-24
NA,40053.43013284433,-2072.241200574324,645.0,1967-01-25
NA,40039.56928054065,-2069.1884469002175,646.0,1967-01-26
NA,40068.41009773806,-2073.016217853318,644.0,1967-01-27
NA,40042.80579049582,-2064.684098024339,649.0,1967-01-28
NA,40051.61347982855,-2068.642710188573,650.0,1967-01-29
NA,40052.79252378355,-2065.199033204413,654.0,1967-01-30
NA,40059.66299991124,-2067.8900680506385,647.0,1967-01-31
NA,40053.85125586898,-2064.085408291659,637.0,1967-02-01
NA,40044.803137153365,-2064.7870850603535,637.0,1967-02-02
NA,40056.967305162296,-2061.909385292854,630.0,1967-02-03
NA,40050.85523139028,-2063.9310148883906,636.0,1967-02-04
NA,40039.8097705095,-2064.5296174703167,634.0,1967-02-05
NA,40058.02594604131,-2060.7955517910095,631.0,1967-02-06
NA,40044.104343899264,-2058.9114344498635,634.0,1967-02-07
