H,X,Y,Z,date
NA,19920.253683160867,3073.7321286208175,52531.0,1966-05-02
NA,19927.440061563942,3073.060623023315,52530.0,1966-05-03
NA,19918.639118655872,3077.635563342742,52530.0,1966-05-04
NA,19925.28828502829,3080.4432730557314,52526.0,1966-05-05
NA,19921.78297969638,3076.934661295168,52529.0,1966-05-06
NA,19931.125026210815,3075.4095970379058,52529.0,1966-05-07
NA,19932.83315140645,3077.4540708501404,52525.0,1966-05-08
NA,19930.7670511369,3077.7286679166036,52525.0,1966-05-09
NA,19939.210414829675,3075.4695630338892,52523.0,1966-05-10
NA,19944.33091290641,3075.0714522569733,52524.0,1966-05-11
NA,19935.078241865343,3076.01958555321,52524.0,1966-05-12
NA,19934.447696398525,3073.547630922852,52526.0,1966-05-13
NA,19938.04315360624,3076.477076939689,52525.0,1966-05-14
NA,19939.930253034785,3077.362101558452,52522.0,1966-05-15
NA,19939.657512847192,3072.5694899150026,52523.0,1966-05-16
NA,19935.5254199241,3073.1201134286994,52524.0,1966-05-17
NA,19933.821442008433,3077.606654224172,52523.0,1966-05-18
NA,19930.31559977473,3074.097606351495,52523.0,1966-05-19
NA,19932.56044167514,3072.663053275991,52524.0,1966-05-20
NA,19933.191094515558,3075.1347595716197,52523.0,1966-05-21
NA,19940.19872761356,3075.6220026652663,52523.0,1966-05-22
NA,19937.95365408028,3077.0570498037378,52524.0,1966-05-23
NA,19937.23378926191,3075.164683771135,52524.0,1966-05-24
NA,19941.365947954044,3074.614305856737,52527.0,1966-05-25
NA,19903.63886184657,3083.024660490229,52531.0,1966-05-26
